sku;ean;titulo;custo;imposto;embalagem;frete;outros
00916019;7900204050715;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 19);33,54;12;0;0;0
00916020;7900204050722;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 20);33,54;12;0;0;0
00916021;7900204050739;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 21);33,54;12;0;0;0
00916022;7900204050746;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 22);33,54;12;0;0;0
00916023;7900204050753;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 23/24);33,54;12;0;0;0
00916025;7900204050760;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 25);33,54;12;0;0;0
00916026;;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 26/27);33,54;12;0;0;0
00916217;7900204095310;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 17/18);35,55;12;0;0;0
00916219;7900204095327;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 19);35,55;12;0;0;0
00916220;7900204095334;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 20);35,55;12;0;0;0
00916221;7900204095341;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 21);35,55;12;0;0;0
00916222;7900204095358;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 22);35,55;12;0;0;0
00916223;7900204095365;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 23/24);35,55;12;0;0;0
00916225;7900204095372;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 25);35,55;12;0;0;0
00916226;7900204095389;sandalia papete zaxynina 19062 fofurice (bf259 rosa dalia 26/27);35,55;12;0;0;0
00916626;7900190642116;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 26);56,21;12;0;0;0
00916627;7900190642123;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 27);56,21;12;0;0;0
00916628;7900190642130;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 28);56,21;12;0;0;0
00916629;7900190642147;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 29);56,21;12;0;0;0
00916630;7900190642154;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 30);56,21;12;0;0;0
00916631;7900190642161;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 31);56,21;12;0;0;0
00916632;7900190642178;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 32);56,21;12;0;0;0
00916633;7900190642185;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 33);56,21;12;0;0;0
00916634;7900190642192;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 34);56,21;12;0;0;0
00916635;;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 35);56,21;12;0;0;0
00916636;;sandalia molekinha 2357.108 florenca (100108 ouro rosado/rosa 36);56,21;12;0;0;0
00916726;7900190616124;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 26);54,67;12;0;0;0
00916727;7900190616131;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 27);54,67;12;0;0;0
00916728;7900190616148;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 28);54,67;12;0;0;0
00916729;7900190616155;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 29);54,67;12;0;0;0
00916730;7900190616162;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 30);54,67;12;0;0;0
00916731;7900190616179;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 31);54,67;12;0;0;0
00916732;7900190616186;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 32);54,67;12;0;0;0
00916733;7900190616193;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 33);54,67;12;0;0;0
00916734;7900190616209;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 34);54,67;12;0;0;0
00916735;;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 35);54,67;12;0;0;0
00916736;;sandalia molekinha 2357.108 florenca (97266 branco-off/cristal 36);54,67;12;0;0;0
00917026;7900190913940;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 26);50,14;12;0;0;0
00917027;7900190913957;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 27);50,14;12;0;0;0
00917028;7900190911168;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 28);50,14;12;0;0;0
00917029;7900190913964;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 29);50,14;12;0;0;0
00917030;7900190913971;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 30);50,14;12;0;0;0
00917031;7900190913988;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 31);50,14;12;0;0;0
00917032;7900190913995;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 32);50,14;12;0;0;0
00917033;7900190914008;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 33);50,14;12;0;0;0
00917034;7900190914015;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 34);50,14;12;0;0;0
00917035;7900190914022;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 35);50,14;12;0;0;0
00917036;7900190914039;papete molekinha 2358.108 tp strass (91004 ouro rosado-silver 36);50,14;12;0;0;0
00917524;7900190905549;tenis molekinho 2638.103 neo/camurca (72828 preto/caramelo 24);57,57;12;0;0;0
00917617;;tenis molekinho 2638.100 neoplex (15860 preto/preto 17);45,40;12;0;0;0
00917618;;tenis molekinho 2638.100 neoplex (15860 preto/preto 18);45,40;12;0;0;0
00917619;7900190957890;tenis molekinho 2638.100 neoplex (15860 preto/preto 19);45,40;12;0;0;0
00917620;7900190957906;tenis molekinho 2638.100 neoplex (15860 preto/preto 20);45,40;12;0;0;0
00917621;7900190957913;tenis molekinho 2638.100 neoplex (15860 preto/preto 21);45,40;12;0;0;0
00917622;7900190957920;tenis molekinho 2638.100 neoplex (15860 preto/preto 22);45,40;12;0;0;0
00917623;7900190957937;tenis molekinho 2638.100 neoplex (15860 preto/preto 23);45,40;12;0;0;0
00917624;7900190957944;tenis molekinho 2638.100 neoplex (15860 preto/preto 24);45,40;12;0;0;0
00917625;7900190957951;tenis molekinho 2638.100 neoplex (15860 preto/preto 25);45,40;12;0;0;0
00917626;7900190957968;tenis molekinho 2638.100 neoplex (15860 preto/preto 26);45,40;12;0;0;0
00918100;7899690507714;mochila coca cola 78412904 blank (coca blank bordo un);87,24;12;0;0;0
00918200;7899690507707;mochila coca cola 78412904 blank (coca blank preta un);87,24;12;0;0;0
00918833;7899404944156;chinelo boaonda 1319 lily borboleta (250-001 preto/borboleta 33/34);46,69;12;0;0;0
00918835;7899404944163;chinelo boaonda 1319 lily borboleta (250-001 preto/borboleta 35/36);46,69;12;0;0;0
00918837;7899404944170;chinelo boaonda 1319 lily borboleta (250-001 preto/borboleta 37/38);46,69;12;0;0;0
00918839;7899404944187;chinelo boaonda 1319 lily borboleta (250-001 preto/borboleta 39/40);46,69;12;0;0;0
00922927;7900190905679;tenis kids molekinho 2866.101 np rustico (marinho rustico 27);78,61;12;0;0;0
00922928;7900190905686;tenis kids molekinho 2866.101 np rustico (marinho rustico 28);78,61;12;0;0;0
00922929;7900190905693;tenis kids molekinho 2866.101 np rustico (marinho rustico 29);78,61;12;0;0;0
00922930;7900190905709;tenis kids molekinho 2866.101 np rustico (marinho rustico 30);78,61;12;0;0;0
00922931;7900190905716;tenis kids molekinho 2866.101 np rustico (marinho rustico 31);78,61;12;0;0;0
00922932;7900190905723;tenis kids molekinho 2866.101 np rustico (marinho rustico 32);78,61;12;0;0;0
00922933;7900190905730;tenis kids molekinho 2866.101 np rustico (marinho rustico 33);78,61;12;0;0;0
00922934;7900190905747;tenis kids molekinho 2866.101 np rustico (marinho rustico 34);78,61;12;0;0;0
00922935;7900190905754;tenis kids molekinho 2866.101 np rustico (marinho rustico 35);78,61;12;0;0;0
00922936;7900190905761;tenis kids molekinho 2866.101 np rustico (marinho rustico 36);78,61;12;0;0;0
00923533;7900123051442;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 33);49,06;12;0;0;0
00923534;7900123051459;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 34);49,06;12;0;0;0
00923535;7900123051466;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 35);49,06;12;0;0;0
00923536;7900123051473;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 36);49,06;12;0;0;0
00923537;7900123051497;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 37);49,06;12;0;0;0
00923538;7900123051510;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 38);49,06;12;0;0;0
00923539;7900123051527;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 39);49,06;12;0;0;0
00923540;7900123051534;TAMANCO MODARE 7142.106 NP/SEN FLEX (7142.106 - CAMEL 1165 40);49,06;12;0;0;0
00926835;;CHINELO DEDO OLYMPIKUS 54102318 - CARAIVA (54102318 CARAIVA PRETO 35/36);68,90;12;0;0;0
00926837;;CHINELO DEDO OLYMPIKUS 54102318 - CARAIVA (54102318 CARAIVA PRETO 37/38);68,90;12;0;0;0
00926839;;CHINELO DEDO OLYMPIKUS 54102318 - CARAIVA (54102318 CARAIVA PRETO 39/40);68,90;12;0;0;0
00926841;;CHINELO DEDO OLYMPIKUS 54102318 - CARAIVA (54102318 CARAIVA PRETO 41/42);68,90;12;0;0;0
00926843;;CHINELO DEDO OLYMPIKUS 54102318 - CARAIVA (54102318 CARAIVA PRETO 43/44);68,90;12;0;0;0
00927137;7909940346724;chinelo couro pegada 134501 anilina (134501-01 pinhao 37);81,83;12;0;0;0
00927138;7909940346731;chinelo couro pegada 134501 anilina (134501-01 pinhao 38);81,83;12;0;0;0
00927139;7909940298177;chinelo couro pegada 134501 anilina (134501-01 pinhao 39);81,83;12;0;0;0
00927140;7909940346748;chinelo couro pegada 134501 anilina (134501-01 pinhao 40);81,83;12;0;0;0
00927141;7909940346755;chinelo couro pegada 134501 anilina (134501-01 pinhao 41);81,83;12;0;0;0
00927142;7909940346762;chinelo couro pegada 134501 anilina (134501-01 pinhao 42);81,83;12;0;0;0
00927143;7909940346779;chinelo couro pegada 134501 anilina (134501-01 pinhao 43);81,83;12;0;0;0
00927144;7909940346786;chinelo couro pegada 134501 anilina (134501-01 pinhao 44);81,83;12;0;0;0
00927145;;chinelo couro pegada 134501 anilina (134501-01 pinhao 45);81,83;12;0;0;0
00927534;7900123194460;sandalia salto modare 7187.100 el/canelado (7187.100 preto 34);79,31;12;0;0;0
00927535;7900123194477;sandalia salto modare 7187.100 el/canelado (7187.100 preto 35);79,31;12;0;0;0
00927536;7900123194484;sandalia salto modare 7187.100 el/canelado (7187.100 preto 36);79,31;12;0;0;0
00927537;7900123194507;sandalia salto modare 7187.100 el/canelado (7187.100 preto 37);79,31;12;0;0;0
00927538;7900123194521;sandalia salto modare 7187.100 el/canelado (7187.100 preto 38);79,31;12;0;0;0
00927539;7900123194538;sandalia salto modare 7187.100 el/canelado (7187.100 preto 39);79,31;12;0;0;0
00927540;7900123194545;sandalia salto modare 7187.100 el/canelado (7187.100 preto 40);79,31;12;0;0;0
00927634;7900123141846;sandalia salto modare 7187.100 el/canelado (7187.100 nude/tan 34);79,31;12;0;0;0
00927635;7900123141853;sandalia salto modare 7187.100 el/canelado (7187.100 nude/tan 35);79,31;12;0;0;0
00927636;7900123141860;sandalia salto modare 7187.100 el/canelado (7187.100 nude/tan 36);79,31;12;0;0;0
00927637;7900123141884;sandalia salto modare 7187.100 el/canelado (7187.100 nude/tan 37);79,31;12;0;0;0
00927638;7900123141907;sandalia salto modare 7187.100 el/canelado (7187.100 nude/tan 38);79,31;12;0;0;0
00927639;7900123141914;sandalia salto modare 7187.100 el/canelado (7187.100 nude/tan 39);79,31;12;0;0;0
00927640;7900123141921;sandalia salto modare 7187.100 el/canelado (7187.100 nude/tan 40);79,31;12;0;0;0
00928720;;tenis wboys 360.001 voltas aulas (327 marinho 20);41,63;12;0;0;0
00928721;;tenis wboys 360.001 voltas aulas (327 marinho 21);41,63;12;0;0;0
00928722;7908023542985;tenis wboys 360.001 voltas aulas (327 marinho 22);41,63;12;0;0;0
00928723;7908023542992;tenis wboys 360.001 voltas aulas (327 marinho 23);41,63;12;0;0;0
00928724;7908023543036;tenis wboys 360.001 voltas aulas (327 marinho 24);41,63;12;0;0;0
00928725;7908023543012;tenis wboys 360.001 voltas aulas (327 marinho 25);41,63;12;0;0;0
00928726;7908023543029;tenis wboys 360.001 voltas aulas (327 marinho 26);41,63;12;0;0;0
00928727;7908023543005;tenis wboys 360.001 voltas aulas (327 marinho 27);41,63;12;0;0;0
00931637;7909937777203;chinelo dedo cartago 12432 atlanta ii (ay837 preto/bege 37/38);19,79;12;0;0;0
00931639;7909937777210;chinelo dedo cartago 12432 atlanta ii (ay837 preto/bege 39);19,79;12;0;0;0
00931640;7909937777227;chinelo dedo cartago 12432 atlanta ii (ay837 preto/bege 40);19,79;12;0;0;0
00931641;7909937777234;chinelo dedo cartago 12432 atlanta ii (ay837 preto/bege 41);19,79;12;0;0;0
00931642;7909937777241;chinelo dedo cartago 12432 atlanta ii (ay837 preto/bege 42);19,79;12;0;0;0
00931643;7909937777258;chinelo dedo cartago 12432 atlanta ii (ay837 preto/bege 43/44);19,79;12;0;0;0
00931817;;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 17);50,23;12;0;0;0
00931818;;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 18);50,23;12;0;0;0
00931819;;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 19);50,23;12;0;0;0
00931820;7900190233499;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 20);50,23;12;0;0;0
00931821;7900190233505;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 21);50,23;12;0;0;0
00931822;7900190231075;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 22);50,23;12;0;0;0
00931823;7900190233512;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 23);50,23;12;0;0;0
00931824;7900190233529;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 24);50,23;12;0;0;0
00931825;7900190233536;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 25);50,23;12;0;0;0
00931826;7900190233543;tenis molekinho 2631.110 np rustico (2631.110 branco/cinza 26);50,23;12;0;0;0
00931917;;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 17);50,23;12;0;0;0
00931918;;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 18);50,23;12;0;0;0
00931919;7900190233550;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 19);50,23;12;0;0;0
00931920;7900190233567;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 20);50,23;12;0;0;0
00931921;7900190233574;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 21);50,23;12;0;0;0
00931922;7900190231082;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 22);50,23;12;0;0;0
00931923;7900190233581;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 23);50,23;12;0;0;0
00931924;7900190233598;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 24);50,23;12;0;0;0
00931925;7900190233604;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 25);50,23;12;0;0;0
00931926;7900190233611;tenis molekinho 2631.110 np rustico (2631.110 areia/preto 26);50,23;12;0;0;0
00932327;7900123784104;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 27);64,79;12;0;0;0
00932328;7900123784111;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 28);64,79;12;0;0;0
00932329;7900123784128;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 29);64,79;12;0;0;0
00932330;7900123784135;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 30);64,79;12;0;0;0
00932331;7900123784142;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 31);64,79;12;0;0;0
00932332;7900123784159;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 32);64,79;12;0;0;0
00932333;7900123784166;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 33);64,79;12;0;0;0
00932334;7900123784173;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 34);64,79;12;0;0;0
00932335;7900123784180;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 35);64,79;12;0;0;0
00932336;7900123784197;tenis molekinho 2852.102 vermont neo (2852.102 branco-off/caram 36);64,79;12;0;0;0
00932500;7898723631761;slime gelele sonic disco surpresa (gelele sonic variados un);9,55;12;0;0;0
00932600;7898723631822;bola quebra-cabeça gelele sonic surpresa (bola sonic variados un);12,17;12;0;0;0
00934437;7909937895426;chinelo dedo cartago 12390 sevilha (bd152 cinza/azul/vermelho 37/38);45,72;12;0;0;0
00934439;7909937895433;chinelo dedo cartago 12390 sevilha (bd152 cinza/azul/vermelho 39);45,72;12;0;0;0
00934440;7909937895440;chinelo dedo cartago 12390 sevilha (bd152 cinza/azul/vermelho 40);45,72;12;0;0;0
00934441;7909937895457;chinelo dedo cartago 12390 sevilha (bd152 cinza/azul/vermelho 41);45,72;12;0;0;0
00934442;7909937895464;chinelo dedo cartago 12390 sevilha (bd152 cinza/azul/vermelho 42);45,72;12;0;0;0
00934443;7909937895471;chinelo dedo cartago 12390 sevilha (bd152 cinza/azul/vermelho 43/44);45,72;12;0;0;0
00934933;7909989757635;chinelo dedo havaianas slim tropical fem (slim coral tropical 33/34);36,63;12;0;0;0
00934935;7909989757642;chinelo dedo havaianas slim tropical fem (slim coral tropical 35/36);36,63;12;0;0;0
00934937;7909989757659;chinelo dedo havaianas slim tropical fem (slim coral tropical 37/38);36,63;12;0;0;0
00934939;7909989757666;chinelo dedo havaianas slim tropical fem (slim coral tropical 39/40);36,63;12;0;0;0
00934941;7909989757673;chinelo dedo havaianas slim tropical fem (slim coral tropical 41/42);36,63;12;0;0;0
00935033;7909989757536;chinelo dedo havaianas slim tropical fem (slim tropical turquesa 33/34);36,63;12;0;0;0
00935035;7909989757543;chinelo dedo havaianas slim tropical fem (slim tropical turquesa 35/36);36,63;12;0;0;0
00935037;7909989757550;chinelo dedo havaianas slim tropical fem (slim tropical turquesa 37/38);36,63;12;0;0;0
00935039;7909989757567;chinelo dedo havaianas slim tropical fem (slim tropical turquesa 39/40);36,63;12;0;0;0
00935041;7909989757574;chinelo dedo havaianas slim tropical fem (slim tropical turquesa 41/42);36,63;12;0;0;0
00936415;;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 15);49,56;12;0;0;0
00936416;;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 16);49,56;12;0;0;0
00936417;;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 17);49,56;12;0;0;0
00936418;;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 18);49,56;12;0;0;0
00936419;7909874379638;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 19);49,56;12;0;0;0
00936420;7909874374664;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 20);49,56;12;0;0;0
00936421;7909874348450;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 21);49,56;12;0;0;0
00936422;7909874374671;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 22);49,56;12;0;0;0
00936423;7909874374688;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 23);49,56;12;0;0;0
00936424;7909874374695;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 24);49,56;12;0;0;0
00936425;7909874374701;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 25);49,56;12;0;0;0
00936426;7909874374718;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 26);49,56;12;0;0;0
00936427;7909874374725;sandalia klin 171227 tictac casual (16550 cafe/taupe/caramelo 27);49,56;12;0;0;0
00936523;;sandalia klin 129163 urban (408 grafite/preto 23);58,58;12;0;0;0
00936524;;sandalia klin 129163 urban (408 grafite/preto 24);58,58;12;0;0;0
00936525;;sandalia klin 129163 urban (408 grafite/preto 25);58,58;12;0;0;0
00936526;;sandalia klin 129163 urban (408 grafite/preto 26);58,58;12;0;0;0
00936527;;sandalia klin 129163 urban (408 grafite/preto 27);58,58;12;0;0;0
00936528;7909874368052;sandalia klin 129163 urban (408 grafite/preto 28);58,58;12;0;0;0
00936529;7909874368069;sandalia klin 129163 urban (408 grafite/preto 29);58,58;12;0;0;0
